INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
4;21.07.2010 0:00:00;1;630000;23450
5;21.07.2010 0:00:00;1;630000;24136
6;21.07.2010 0:00:00;1;630000;25314
7;21.07.2010 0:00:00;1;630000;25919
8;21.07.2010 0:00:00;1;630000;26173
9;21.07.2010 0:00:00;1;630000;25690
10;21.07.2010 0:00:00;1;630000;25992
11;21.07.2010 0:00:00;1;630000;25886
12;21.07.2010 0:00:00;1;630000;25898
13;21.07.2010 0:00:00;1;630000;25734
14;21.07.2010 0:00:00;1;630000;25551
15;21.07.2010 0:00:00;1;630000;25477
16;21.07.2010 0:00:00;1;630000;25408
17;21.07.2010 0:00:00;1;630000;25102
18;21.07.2010 0:00:00;1;630000;24950
19;21.07.2010 0:00:00;1;630000;25082
20;21.07.2010 0:00:00;1;630000;25301
21;21.07.2010 0:00:00;1;630000;24758
22;21.07.2010 0:00:00;1;630000;23932
23;21.07.2010 0:00:00;1;630000;23153
0;22.07.2010 0:00:00;1;630000;22938
1;22.07.2010 0:00:00;1;630000;22895
2;22.07.2010 0:00:00;1;630000;22585
3;22.07.2010 0:00:00;1;630000;22733
4;22.07.2010 0:00:00;1;630000;23332
5;22.07.2010 0:00:00;1;630000;23955
6;22.07.2010 0:00:00;1;630000;24792
7;22.07.2010 0:00:00;1;630000;25622
8;22.07.2010 0:00:00;1;630000;25794
9;22.07.2010 0:00:00;1;630000;25727
10;22.07.2010 0:00:00;1;630000;25734
11;22.07.2010 0:00:00;1;630000;26090
12;22.07.2010 0:00:00;1;630000;26102
13;22.07.2010 0:00:00;1;630000;25903
14;22.07.2010 0:00:00;1;630000;25481
15;22.07.2010 0:00:00;1;630000;25716
16;22.07.2010 0:00:00;1;630000;25286
17;22.07.2010 0:00:00;1;630000;25161
18;22.07.2010 0:00:00;1;630000;24888
19;22.07.2010 0:00:00;1;630000;25275
20;22.07.2010 0:00:00;1;630000;25484
21;22.07.2010 0:00:00;1;630000;24918
22;22.07.2010 0:00:00;1;630000;23992
23;22.07.2010 0:00:00;1;630000;23286
0;23.07.2010 0:00:00;1;630000;23169
1;23.07.2010 0:00:00;1;630000;22980
2;23.07.2010 0:00:00;1;630000;22932
3;23.07.2010 0:00:00;1;630000;22917
4;23.07.2010 0:00:00;1;630000;23429
5;23.07.2010 0:00:00;1;630000;24130
6;23.07.2010 0:00:00;1;630000;25104
7;23.07.2010 0:00:00;1;630000;25904
8;23.07.2010 0:00:00;1;630000;26120
9;23.07.2010 0:00:00;1;630000;26170
10;23.07.2010 0:00:00;1;630000;26166
11;23.07.2010 0:00:00;1;630000;26249
12;23.07.2010 0:00:00;1;630000;25964
13;23.07.2010 0:00:00;1;630000;25775
14;23.07.2010 0:00:00;1;630000;25729
15;23.07.2010 0:00:00;1;630000;25546
16;23.07.2010 0:00:00;1;630000;25397
17;23.07.2010 0:00:00;1;630000;24744
18;23.07.2010 0:00:00;1;630000;24918
19;23.07.2010 0:00:00;1;630000;24766
20;23.07.2010 0:00:00;1;630000;24955
21;23.07.2010 0:00:00;1;630000;24732
