INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
5;19.07.2010 0:00:00;2;610000;20358
6;19.07.2010 0:00:00;2;610000;20641
7;19.07.2010 0:00:00;2;610000;20889
8;19.07.2010 0:00:00;2;610000;20895
9;19.07.2010 0:00:00;2;610000;20837
10;19.07.2010 0:00:00;2;610000;20746
11;19.07.2010 0:00:00;2;610000;20719
12;19.07.2010 0:00:00;2;610000;20527
13;19.07.2010 0:00:00;2;610000;20346
14;19.07.2010 0:00:00;2;610000;20508
15;19.07.2010 0:00:00;2;610000;20349
16;19.07.2010 0:00:00;2;610000;20131
17;19.07.2010 0:00:00;2;610000;20441
18;19.07.2010 0:00:00;2;610000;20226
19;19.07.2010 0:00:00;2;610000;19484
20;19.07.2010 0:00:00;2;610000;18830
21;19.07.2010 0:00:00;2;610000;18360
22;19.07.2010 0:00:00;2;610000;17939
23;19.07.2010 0:00:00;2;610000;17798
0;20.07.2010 0:00:00;2;610000;17776
1;20.07.2010 0:00:00;2;610000;17962
2;20.07.2010 0:00:00;2;610000;18458
3;20.07.2010 0:00:00;2;610000;19325
4;20.07.2010 0:00:00;2;610000;19897
5;20.07.2010 0:00:00;2;610000;20429
6;20.07.2010 0:00:00;2;610000;20665
7;20.07.2010 0:00:00;2;610000;20673
8;20.07.2010 0:00:00;2;610000;20614
9;20.07.2010 0:00:00;2;610000;20605
10;20.07.2010 0:00:00;2;610000;20644
11;20.07.2010 0:00:00;2;610000;20397
12;20.07.2010 0:00:00;2;610000;20402
13;20.07.2010 0:00:00;2;610000;20249
14;20.07.2010 0:00:00;2;610000;20085
15;20.07.2010 0:00:00;2;610000;20176
16;20.07.2010 0:00:00;2;610000;20070
17;20.07.2010 0:00:00;2;610000;20144
18;20.07.2010 0:00:00;2;610000;20348
19;20.07.2010 0:00:00;2;610000;19753
20;20.07.2010 0:00:00;2;610000;18891
21;20.07.2010 0:00:00;2;610000;18380
22;20.07.2010 0:00:00;2;610000;18223
23;20.07.2010 0:00:00;2;610000;17864
0;21.07.2010 0:00:00;2;610000;17810
1;21.07.2010 0:00:00;2;610000;17940
2;21.07.2010 0:00:00;2;610000;18320
3;21.07.2010 0:00:00;2;610000;19014
4;21.07.2010 0:00:00;2;610000;19656
5;21.07.2010 0:00:00;2;610000;20375
6;21.07.2010 0:00:00;2;610000;20584
7;21.07.2010 0:00:00;2;610000;20649
8;21.07.2010 0:00:00;2;610000;20545
9;21.07.2010 0:00:00;2;610000;20578
10;21.07.2010 0:00:00;2;610000;20605
11;21.07.2010 0:00:00;2;610000;20574
12;21.07.2010 0:00:00;2;610000;20428
13;21.07.2010 0:00:00;2;610000;20270
14;21.07.2010 0:00:00;2;610000;20365
15;21.07.2010 0:00:00;2;610000;20168
16;21.07.2010 0:00:00;2;610000;20103
17;21.07.2010 0:00:00;2;610000;20258
18;21.07.2010 0:00:00;2;610000;20033
19;21.07.2010 0:00:00;2;610000;19501
20;21.07.2010 0:00:00;2;610000;18931
21;21.07.2010 0:00:00;2;610000;18261
22;21.07.2010 0:00:00;2;610000;17866
23;21.07.2010 0:00:00;2;610000;17681
0;22.07.2010 0:00:00;2;610000;17901
1;22.07.2010 0:00:00;2;610000;17820
2;22.07.2010 0:00:00;2;610000;18393
3;22.07.2010 0:00:00;2;610000;19110
4;22.07.2010 0:00:00;2;610000;19749
5;22.07.2010 0:00:00;2;610000;20624
6;22.07.2010 0:00:00;2;610000;20828
7;22.07.2010 0:00:00;2;610000;20878
8;22.07.2010 0:00:00;2;610000;20572
9;22.07.2010 0:00:00;2;610000;20676
10;22.07.2010 0:00:00;2;610000;20697
11;22.07.2010 0:00:00;2;610000;20567
12;22.07.2010 0:00:00;2;610000;20537
13;22.07.2010 0:00:00;2;610000;20320
14;22.07.2010 0:00:00;2;610000;20409
15;22.07.2010 0:00:00;2;610000;20258
16;22.07.2010 0:00:00;2;610000;20316
17;22.07.2010 0:00:00;2;610000;20298
18;22.07.2010 0:00:00;2;610000;20417
19;22.07.2010 0:00:00;2;610000;19708
20;22.07.2010 0:00:00;2;610000;18879
21;22.07.2010 0:00:00;2;610000;18366
22;22.07.2010 0:00:00;2;610000;18076
23;22.07.2010 0:00:00;2;610000;18077
0;23.07.2010 0:00:00;2;610000;17932
1;23.07.2010 0:00:00;2;610000;18157
2;23.07.2010 0:00:00;2;610000;18727
3;23.07.2010 0:00:00;2;610000;19302
4;23.07.2010 0:00:00;2;610000;19946
5;23.07.2010 0:00:00;2;610000;20704
6;23.07.2010 0:00:00;2;610000;20929
7;23.07.2010 0:00:00;2;610000;20966
8;23.07.2010 0:00:00;2;610000;20828
9;23.07.2010 0:00:00;2;610000;20853
10;23.07.2010 0:00:00;2;610000;20923
11;23.07.2010 0:00:00;2;610000;20933
12;23.07.2010 0:00:00;2;610000;20479
13;23.07.2010 0:00:00;2;610000;20597
14;23.07.2010 0:00:00;2;610000;20278
15;23.07.2010 0:00:00;2;610000;20356
16;23.07.2010 0:00:00;2;610000;20224
17;23.07.2010 0:00:00;2;610000;20338
18;23.07.2010 0:00:00;2;610000;20329
19;23.07.2010 0:00:00;2;610000;19909
20;23.07.2010 0:00:00;2;610000;19068
21;23.07.2010 0:00:00;2;610000;18613
22;23.07.2010 0:00:00;2;610000;18209
23;23.07.2010 0:00:00;2;610000;18080
0;24.07.2010 0:00:00;2;610000;18062
1;24.07.2010 0:00:00;2;610000;17966
2;24.07.2010 0:00:00;2;610000;18186
3;24.07.2010 0:00:00;2;610000;18660
4;24.07.2010 0:00:00;2;610000;19356
5;24.07.2010 0:00:00;2;610000;19890
6;24.07.2010 0:00:00;2;610000;20294
7;24.07.2010 0:00:00;2;610000;20413
8;24.07.2010 0:00:00;2;610000;20018
9;24.07.2010 0:00:00;2;610000;20223
10;24.07.2010 0:00:00;2;610000;20114
11;24.07.2010 0:00:00;2;610000;20160
12;24.07.2010 0:00:00;2;610000;19974
13;24.07.2010 0:00:00;2;610000;20044
14;24.07.2010 0:00:00;2;610000;19807
