"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-10","-4.1","H,,S","-2.3",",,E","-9.8",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-11","-0.7","H,,S","1.1",",,E","-3.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-12","-0.2","H,,S","1.4",",,E","-2.3",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-13","-0.9","H,,S","2.5",",,E","-5.4",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-14","2.3","H,,S","3.4",",,E","1.0",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-15","1.9","H,,S","3.1",",,E","0.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-16","-0.1","H,,S","1.2",",,E","-2.4",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-17","0.1","H,,S","0.6",",,E","-0.4",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-18","0.5","H,,S","1.4",",,E","-0.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-19","-0.1","H,,S","1.6",",,E","-2.4",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-20","-4.4","H,,S","0.7",",,E","-9.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-21","-13.3","H,,S","-9.5",",,E","-15.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-22","-11.9","H,,S","-8.6",",,E","-17.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-23","-5.4","H,,S","-3.8",",,E","-9.3",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-24","-1.2","H,,S","-0.1",",,E","-4.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-25","-7.3","H,,S","-0.7",",,E","-12.0",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-26","-9.7","H,,S","-8.0",",,E","-12.9",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-27","-6.8","H,,S","-5.6",",,E","-9.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-28","-4.1","H,,S","-2.7",",,E","-6.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-29","-2.3","H,,S","-1.6",",,E","-3.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-30","-2.0","H,,S","-0.6",",,E","-3.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-01-31","-0.6","H,,S","2.0",",,E","-4.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-01","0.9","H,,S","3.2",",,E","-1.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-02","-1.9","H,,S","1.0",",,E","-3.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-03","-3.8","H,,S","-2.2",",,E","-6.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-04","-4.6","H,,S","-3.3",",,E","-4.9",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-05","-5.7","H,,S","-4.6",",,E","-6.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-06","-8.7","H,,S","-6.5",",,E","-10.0",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-07","-4.8","H,,S","-2.2",",,E","-9.0",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-08","-2.1","H,,S","0.2",",,E","-7.4",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-09","-5.3","H,,S","-2.0",",,E","-7.3",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-10","-8.2","H,,S","-5.0",",,E","-14.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-11","-2.6","H,,S","-1.0",",,E","-6.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-12","0.4","H,,S","2.0",",,E","-1.0",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-13","0.0","H,,S","1.0",",,E","-0.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-14","-2.2","H,,S","-0.2",",,E","-3.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-15","-3.9","H,,S","-0.8",",,E","-6.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-16","-8.1","H,,S","-4.8",",,E","-12.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-17","-6.4","H,,S","-1.4",",,E","-12.0",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-18","-3.9","H,,S","1.3",",,E","-10.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-19","-2.2","H,,S","-0.5",",,E","-5.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-20","1.3","H,,S","2.7",",,E","-2.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-21","1.4","H,,S","3.5",",,E","-0.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-22","2.1","H,,S","4.0",",,E","0.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-23","1.6","H,,S","2.5",",,E","0.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-24","2.4","H,,S","5.6",",,E","1.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-25","1.0","H,,S","4.3",",,E","-1.9",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-26","0.9","H,,S","3.9",",,E","-1.0",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-27","0.1","H,,S","0.9",",,E","-1.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-02-28","1.9","H,,S","2.9",",,E","0.4",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-01","0.6","H,,S","2.2",",,E","-0.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-02","0.2","H,,S","2.2",",,E","-1.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-03","0.1","H,,S","1.2",",,E","-0.9",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-04","0.7","H,,S","1.4",",,E","0.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-05","0.5","H,,S","3.3",",,E","-1.3",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-06","0.3","H,,S","4.2",",,E","-4.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-07","0.8","H,,S","3.2",",,E","-0.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-08","1.4","H,,S","3.3",",,E","-1.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-09","6.3","H,,S","9.1",",,E","3.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-10","6.1","H,,S","10.0",",,E","3.9",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-11","6.7","H,,S","13.0",",,E","2.4",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-12","3.1","H,,S","5.1",",,E","1.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-13","2.1","H,,S","6.3",",,E","-1.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-14","2.5","H,,S","8.8",",,E","-3.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-15","3.8","H,,S","9.8",",,E","-3.3",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-16","4.0","H,,S","10.3",",,E","-2.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-17","3.7","H,,S","11.6",",,E","-2.3",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-18","4.1","H,,S","13.4",",,E","-3.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-19","4.6","H,,S","13.6",",,E","-3.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-20","4.8","H,,S","10.9",",,E","-2.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-21","2.0","H,,S","5.1",",,E","0.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-22","-3.5","H,,S","0.9",",,E","-5.3",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-23","-3.0","H,,S","1.0",",,E","-10.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-24","3.2","H,,S","9.0",",,E","-2.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-25","4.2","H,,S","8.3",",,E","1.0",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-26","0.3","H,,S","4.2",",,E","-0.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-27","1.2","H,,S","5.8",",,E","-2.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-28","0.1","H,,S","3.8",",,E","-3.4",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-29","0.3","H,,S","4.7",",,E","-2.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-30","-0.5","H,,S","0.6",",,E","-1.9",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-03-31","0.4","H,,S","2.0",",,E","-1.8",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-01","0.3","H,,S","2.7",",,E","-1.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-02","3.0","H,,S","5.8",",,E","0.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-03","0.9","H,,S","3.5",",,E","0.4",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-04","2.7","H,,S","5.8",",,E","0.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-05","2.1","H,,S","3.9",",,E","-0.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-06","2.3","H,,S","4.8",",,E","0.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-07","3.7","H,,S","8.5",",,E","1.3",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-08",,,"11.2",",,E","-3.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-09",,,"8.0",",,E","1.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-10",,,"11.6",",,E","2.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-11",,,"15.5",",,E","3.3",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-12",,,"20.0",",,E","-0.3",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-13",,,"16.0",",,E","4.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-14",,,"9.4",",,E","3.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-15",,,"8.2",",,E","1.9",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-16",,,"7.9",",,E","0.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-17",,,"8.6",",,E","2.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-18",,,"8.8",",,E","-0.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-19",,,"2.6",",,E","-2.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-20",,,"2.1",",,E","-2.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-21",,,"8.3",",,E","0.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-22",,,"9.9",",,E","0.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-23",,,"11.3",",,E","4.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-24",,,"11.2",",,E","3.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-25",,,"10.9",",,E","3.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-26",,,"14.9",",,E","-0.3",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-27",,,"20.2",",,E","9.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-28",,,"24.4",",,E","6.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-29",,,"24.9",",,E","10.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-04-30",,,"17.3",",,E","8.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-01",,,"13.3",",,E","6.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-02",,,"19.2",",,E","10.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-03",,,"15.8",",,E","8.8",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-04",,,"13.7",",,E","7.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-05",,,"16.3",",,E","2.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-06",,,"16.5",",,E","2.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-07",,,"18.4",",,E","2.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-08",,,"19.6",",,E","2.4",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-09",,,"20.4",",,E","3.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-10",,,"20.4",",,E","10.3",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-11",,,"21.4",",,E","7.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-12",,,"22.7",",,E","10.8",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-13",,,"23.5",",,E","6.8",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-14",,,"19.3",",,E","11.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-15",,,"15.4",",,E","5.8",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-16",,,"11.7",",,E","5.3",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-17",,,"12.2",",,E","5.3",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-18",,,"10.9",",,E","7.0",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-19",,,"10.8",",,E","6.0",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-20",,,"20.9",",,E","7.3",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-21",,,"25.8",",,E","7.4",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-22",,,"25.7",",,E","13.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-23",,,"16.6",",,E","12.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-24",,,"20.3",",,E","9.8",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-25",,,"21.5",",,E","7.4",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-26",,,"27.8",",,E","9.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-27",,,"29.3",",,E","13.4",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-28",,,"24.2",",,E","17.3",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-29",,,"27.3",",,E","16.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-30",,,"25.9",",,E","16.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-05-31",,,"22.8",",,E","14.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-01",,,"20.6",",,E","13.3",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-02",,,"23.3",",,E","13.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-03",,,"28.4",",,E","11.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-04",,,"22.9",",,E","16.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-05",,,"16.7",",,E","9.9",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-06",,,"20.5",",,E","8.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-07",,,"26.7",",,E","9.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-08",,,"23.3",",,E","17.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-09",,,"20.3",",,E","11.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-10",,,"19.3",",,E","8.8",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-11",,,"19.9",",,E","8.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-12",,,"20.2",",,E","12.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-13",,,"25.6",",,E","9.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-14",,,"28.6",",,E","18.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-15",,,"28.4",",,E","18.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-16",,,"19.3",",,E","13.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-17",,,"20.1",",,E","8.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-18",,,"20.1",",,E","7.8",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-19",,,"21.1",",,E","9.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-20",,,"22.3",",,E","15.9",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-21",,,"20.3",",,E","16.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-22",,,"25.2",",,E","14.3",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-23",,,"24.2",",,E","16.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-24",,,"26.9",",,E","12.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-25",,,"24.6",",,E","15.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-26",,,"24.5",",,E","15.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-27",,,"22.4",",,E","16.8",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-28",,,"16.8",",,E","13.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-29",,,"22.3",",,E","12.9",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-06-30",,,"22.3",",,E","12.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-01",,,"25.3",",,E","13.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-02",,,"26.0",",,E","13.9",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-03",,,"22.3",",,E","12.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-04",,,"29.5",",,E","17.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-05",,,"28.5",",,E","18.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-06",,,"20.5",",,E","13.0",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-07",,,"21.4",",,E","13.4",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-08",,,"23.8",",,E","14.4",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-09",,,"27.3",",,E","17.0",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-10",,,"24.9",",,E","16.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-11",,,"19.7",",,E","12.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-12",,,"17.2",",,E","12.9",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-13",,,"16.1",",,E","9.0",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-14",,,"21.3",",,E","10.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-15",,,"21.1",",,E","10.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-16",,,"22.7",",,E","10.0",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-17",,,"22.7",",,E","11.3",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-18",,,"21.7",",,E","12.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-19",,,"22.2",",,E","11.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-20",,,"19.3",",,E","12.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-21",,,"19.7",",,E","12.4",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-22",,,"23.2",",,E","12.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-23",,,"22.4",",,E","14.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-24",,,"23.7",",,E","14.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-25",,,"24.8",",,E","12.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-26",,,"27.7",",,E","11.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-27",,,"27.6",",,E","17.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-28",,,"26.8",",,E","17.4",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-29",,,"23.6",",,E","16.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-30",,,"23.5",",,E","13.8",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-07-31",,,"22.3",",,E","14.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-01",,,"20.1",",,E","14.9",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-02",,,"21.4",",,E","12.6",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-03",,,"23.0",",,E","10.4",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-04",,,"23.9",",,E","11.4",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-05",,,"23.1",",,E","11.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-06",,,"23.6",",,E","11.9",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-07",,,"27.3",",,E","12.0",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-08",,,"26.2",",,E","19.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-09",,,"31.3",",,E","14.5",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-10",,,"27.1",",,E","18.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-11",,,"26.1",",,E","14.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-12",,,"26.8",",,E","12.7",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-13",,,"28.9",",,E","17.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-14",,,"20.9",",,E","13.9",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-15",,,"21.0",",,E","10.0",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-16",,,"18.2",",,E","10.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-17",,,"15.0",",,E","11.2",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-18",,,"15.5",",,E","9.9",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-19",,,"17.4",",,E","10.1",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-20",,,"21.3",",,E","9.0",",,E"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2015-08-21",,,"23.4",",,E","8.5",",,E"
