INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
12;14.07.2010 0:00:00;1;840000;9306
13;14.07.2010 0:00:00;1;840000;9463
14;14.07.2010 0:00:00;1;840000;9360
15;14.07.2010 0:00:00;1;840000;9328
16;14.07.2010 0:00:00;1;840000;9199
17;14.07.2010 0:00:00;1;840000;8981
18;14.07.2010 0:00:00;1;840000;8870
19;14.07.2010 0:00:00;1;840000;8757
20;14.07.2010 0:00:00;1;840000;8724
21;14.07.2010 0:00:00;1;840000;8700
22;14.07.2010 0:00:00;1;840000;8678
23;14.07.2010 0:00:00;1;840000;8459
0;15.07.2010 0:00:00;1;840000;8098
1;15.07.2010 0:00:00;1;840000;7722
2;15.07.2010 0:00:00;1;840000;7538
3;15.07.2010 0:00:00;1;840000;7378
4;15.07.2010 0:00:00;1;840000;7286
5;15.07.2010 0:00:00;1;840000;7471
6;15.07.2010 0:00:00;1;840000;7881
7;15.07.2010 0:00:00;1;840000;8326
8;15.07.2010 0:00:00;1;840000;9060
9;15.07.2010 0:00:00;1;840000;9371
10;15.07.2010 0:00:00;1;840000;9501
11;15.07.2010 0:00:00;1;840000;9413
12;15.07.2010 0:00:00;1;840000;9508
13;15.07.2010 0:00:00;1;840000;9585
14;15.07.2010 0:00:00;1;840000;9510
15;15.07.2010 0:00:00;1;840000;9451
16;15.07.2010 0:00:00;1;840000;9349
17;15.07.2010 0:00:00;1;840000;9237
18;15.07.2010 0:00:00;1;840000;9055
19;15.07.2010 0:00:00;1;840000;8864
20;15.07.2010 0:00:00;1;840000;8829
21;15.07.2010 0:00:00;1;840000;8732
22;15.07.2010 0:00:00;1;840000;8676
23;15.07.2010 0:00:00;1;840000;8441
0;16.07.2010 0:00:00;1;840000;8054
1;16.07.2010 0:00:00;1;840000;7684
2;16.07.2010 0:00:00;1;840000;7549
3;16.07.2010 0:00:00;1;840000;7394
4;16.07.2010 0:00:00;1;840000;7244
5;16.07.2010 0:00:00;1;840000;7331
6;16.07.2010 0:00:00;1;840000;7819
7;16.07.2010 0:00:00;1;840000;8276
8;16.07.2010 0:00:00;1;840000;8986
9;16.07.2010 0:00:00;1;840000;9301
10;16.07.2010 0:00:00;1;840000;9402
11;16.07.2010 0:00:00;1;840000;9394
12;16.07.2010 0:00:00;1;840000;9392
13;16.07.2010 0:00:00;1;840000;9488
14;16.07.2010 0:00:00;1;840000;9443
15;16.07.2010 0:00:00;1;840000;9356
16;16.07.2010 0:00:00;1;840000;9178
17;16.07.2010 0:00:00;1;840000;9156
18;16.07.2010 0:00:00;1;840000;9064
19;16.07.2010 0:00:00;1;840000;8863
20;16.07.2010 0:00:00;1;840000;8823
21;16.07.2010 0:00:00;1;840000;8721
22;16.07.2010 0:00:00;1;840000;8562
23;16.07.2010 0:00:00;1;840000;8402
0;17.07.2010 0:00:00;1;840000;7907
1;17.07.2010 0:00:00;1;840000;7630
2;17.07.2010 0:00:00;1;840000;7476
3;17.07.2010 0:00:00;1;840000;7309
4;17.07.2010 0:00:00;1;840000;7210
5;17.07.2010 0:00:00;1;840000;7225
6;17.07.2010 0:00:00;1;840000;7258
7;17.07.2010 0:00:00;1;840000;7505
8;17.07.2010 0:00:00;1;840000;7937
9;17.07.2010 0:00:00;1;840000;8345
10;17.07.2010 0:00:00;1;840000;8572
11;17.07.2010 0:00:00;1;840000;8595
12;17.07.2010 0:00:00;1;840000;8583
13;17.07.2010 0:00:00;1;840000;8556
14;17.07.2010 0:00:00;1;840000;8477
15;17.07.2010 0:00:00;1;840000;8474
16;17.07.2010 0:00:00;1;840000;8511
17;17.07.2010 0:00:00;1;840000;8433
18;17.07.2010 0:00:00;1;840000;8412
19;17.07.2010 0:00:00;1;840000;8341
