INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
18;17.07.2010 0:00:00;1;550000;9322
19;17.07.2010 0:00:00;1;550000;9262
20;17.07.2010 0:00:00;1;550000;9605
21;17.07.2010 0:00:00;1;550000;10280
22;17.07.2010 0:00:00;1;550000;9795
23;17.07.2010 0:00:00;1;550000;8915
0;18.07.2010 0:00:00;1;550000;8116
1;18.07.2010 0:00:00;1;550000;7760
2;18.07.2010 0:00:00;1;550000;7506
3;18.07.2010 0:00:00;1;550000;7363
4;18.07.2010 0:00:00;1;550000;7226
5;18.07.2010 0:00:00;1;550000;7099
6;18.07.2010 0:00:00;1;550000;7223
7;18.07.2010 0:00:00;1;550000;7604
8;18.07.2010 0:00:00;1;550000;8131
9;18.07.2010 0:00:00;1;550000;8767
10;18.07.2010 0:00:00;1;550000;9210
11;18.07.2010 0:00:00;1;550000;9469
12;18.07.2010 0:00:00;1;550000;9483
13;18.07.2010 0:00:00;1;550000;9511
14;18.07.2010 0:00:00;1;550000;9382
15;18.07.2010 0:00:00;1;550000;9427
16;18.07.2010 0:00:00;1;550000;9580
17;18.07.2010 0:00:00;1;550000;9510
18;18.07.2010 0:00:00;1;550000;9428
19;18.07.2010 0:00:00;1;550000;9281
20;18.07.2010 0:00:00;1;550000;9748
21;18.07.2010 0:00:00;1;550000;10444
22;18.07.2010 0:00:00;1;550000;9843
23;18.07.2010 0:00:00;1;550000;8968
0;19.07.2010 0:00:00;1;550000;8103
1;19.07.2010 0:00:00;1;550000;7851
2;19.07.2010 0:00:00;1;550000;7511
3;19.07.2010 0:00:00;1;550000;7503
4;19.07.2010 0:00:00;1;550000;7489
5;19.07.2010 0:00:00;1;550000;7426
6;19.07.2010 0:00:00;1;550000;7796
7;19.07.2010 0:00:00;1;550000;8449
8;19.07.2010 0:00:00;1;550000;9445
9;19.07.2010 0:00:00;1;550000;9899
10;19.07.2010 0:00:00;1;550000;10118
11;19.07.2010 0:00:00;1;550000;10074
12;19.07.2010 0:00:00;1;550000;10170
13;19.07.2010 0:00:00;1;550000;10443
14;19.07.2010 0:00:00;1;550000;10444
15;19.07.2010 0:00:00;1;550000;10390
16;19.07.2010 0:00:00;1;550000;10106
17;19.07.2010 0:00:00;1;550000;10017
18;19.07.2010 0:00:00;1;550000;9860
19;19.07.2010 0:00:00;1;550000;9817
20;19.07.2010 0:00:00;1;550000;10155
21;19.07.2010 0:00:00;1;550000;10756
22;19.07.2010 0:00:00;1;550000;10072
23;19.07.2010 0:00:00;1;550000;8916
0;20.07.2010 0:00:00;1;550000;8156
1;20.07.2010 0:00:00;1;550000;8002
2;20.07.2010 0:00:00;1;550000;7607
3;20.07.2010 0:00:00;1;550000;7584
4;20.07.2010 0:00:00;1;550000;7599
5;20.07.2010 0:00:00;1;550000;7469
6;20.07.2010 0:00:00;1;550000;7776
7;20.07.2010 0:00:00;1;550000;8577
8;20.07.2010 0:00:00;1;550000;9401
9;20.07.2010 0:00:00;1;550000;9914
10;20.07.2010 0:00:00;1;550000;10181
11;20.07.2010 0:00:00;1;550000;10253
12;20.07.2010 0:00:00;1;550000;10305
13;20.07.2010 0:00:00;1;550000;10729
14;20.07.2010 0:00:00;1;550000;10560
15;20.07.2010 0:00:00;1;550000;10508
16;20.07.2010 0:00:00;1;550000;10530
17;20.07.2010 0:00:00;1;550000;10265
18;20.07.2010 0:00:00;1;550000;10070
19;20.07.2010 0:00:00;1;550000;9877
20;20.07.2010 0:00:00;1;550000;10293
21;20.07.2010 0:00:00;1;550000;10955
22;20.07.2010 0:00:00;1;550000;10313
23;20.07.2010 0:00:00;1;550000;9335
0;21.07.2010 0:00:00;1;550000;8489
1;21.07.2010 0:00:00;1;550000;8005
2;21.07.2010 0:00:00;1;550000;7841
3;21.07.2010 0:00:00;1;550000;7674
4;21.07.2010 0:00:00;1;550000;7678
5;21.07.2010 0:00:00;1;550000;7505
6;21.07.2010 0:00:00;1;550000;7933
7;21.07.2010 0:00:00;1;550000;8550
8;21.07.2010 0:00:00;1;550000;9456
9;21.07.2010 0:00:00;1;550000;9947
10;21.07.2010 0:00:00;1;550000;10249
11;21.07.2010 0:00:00;1;550000;10188
12;21.07.2010 0:00:00;1;550000;10319
13;21.07.2010 0:00:00;1;550000;10530
14;21.07.2010 0:00:00;1;550000;10417
15;21.07.2010 0:00:00;1;550000;10435
16;21.07.2010 0:00:00;1;550000;10161
17;21.07.2010 0:00:00;1;550000;9986
18;21.07.2010 0:00:00;1;550000;9812
19;21.07.2010 0:00:00;1;550000;9683
20;21.07.2010 0:00:00;1;550000;10026
21;21.07.2010 0:00:00;1;550000;10538
22;21.07.2010 0:00:00;1;550000;9887
23;21.07.2010 0:00:00;1;550000;8878
0;22.07.2010 0:00:00;1;550000;8113
1;22.07.2010 0:00:00;1;550000;7785
2;22.07.2010 0:00:00;1;550000;7602
3;22.07.2010 0:00:00;1;550000;7613
4;22.07.2010 0:00:00;1;550000;7411
5;22.07.2010 0:00:00;1;550000;7555
6;22.07.2010 0:00:00;1;550000;7922
7;22.07.2010 0:00:00;1;550000;8517
8;22.07.2010 0:00:00;1;550000;9216
9;22.07.2010 0:00:00;1;550000;9644
10;22.07.2010 0:00:00;1;550000;9860
11;22.07.2010 0:00:00;1;550000;9853
12;22.07.2010 0:00:00;1;550000;9832
13;22.07.2010 0:00:00;1;550000;10055
14;22.07.2010 0:00:00;1;550000;10141
15;22.07.2010 0:00:00;1;550000;9930
16;22.07.2010 0:00:00;1;550000;9936
17;22.07.2010 0:00:00;1;550000;9737
18;22.07.2010 0:00:00;1;550000;9620
19;22.07.2010 0:00:00;1;550000;9517
20;22.07.2010 0:00:00;1;550000;10003
21;22.07.2010 0:00:00;1;550000;10503
22;22.07.2010 0:00:00;1;550000;9712
23;22.07.2010 0:00:00;1;550000;8791
0;23.07.2010 0:00:00;1;550000;7968
1;23.07.2010 0:00:00;1;550000;7688
2;23.07.2010 0:00:00;1;550000;7514
3;23.07.2010 0:00:00;1;550000;7376
4;23.07.2010 0:00:00;1;550000;7388
5;23.07.2010 0:00:00;1;550000;7316
6;23.07.2010 0:00:00;1;550000;7715
7;23.07.2010 0:00:00;1;550000;8316
8;23.07.2010 0:00:00;1;550000;9017
9;23.07.2010 0:00:00;1;550000;9523
10;23.07.2010 0:00:00;1;550000;9664
11;23.07.2010 0:00:00;1;550000;9503
12;23.07.2010 0:00:00;1;550000;9660
13;23.07.2010 0:00:00;1;550000;9684
14;23.07.2010 0:00:00;1;550000;9587
15;23.07.2010 0:00:00;1;550000;9634
16;23.07.2010 0:00:00;1;550000;9535
17;23.07.2010 0:00:00;1;550000;9431
18;23.07.2010 0:00:00;1;550000;9374
19;23.07.2010 0:00:00;1;550000;9319
20;23.07.2010 0:00:00;1;550000;9824
21;23.07.2010 0:00:00;1;550000;10168
22;23.07.2010 0:00:00;1;550000;9412
23;23.07.2010 0:00:00;1;550000;8497
0;24.07.2010 0:00:00;1;550000;7961
1;24.07.2010 0:00:00;1;550000;7451
2;24.07.2010 0:00:00;1;550000;7310
3;24.07.2010 0:00:00;1;550000;7248
4;24.07.2010 0:00:00;1;550000;7243
5;24.07.2010 0:00:00;1;550000;7120
6;24.07.2010 0:00:00;1;550000;7154
7;24.07.2010 0:00:00;1;550000;7654
8;24.07.2010 0:00:00;1;550000;8307
9;24.07.2010 0:00:00;1;550000;8677
10;24.07.2010 0:00:00;1;550000;8993
11;24.07.2010 0:00:00;1;550000;9021
12;24.07.2010 0:00:00;1;550000;8992
